Komentar,label_index,predicted_label
"""Ya Allah ni orang apa peri, cantik amatt""",0.0,non_cyberbullying
"""Kenapa cantik banget aku heran dilihat dari samping kanan kiri depan dll tetep aja cantik""",0.0,non_cyberbullying
"""BISA BERHENTI CAKEP GA KAKK? PUSINGGGG IH""",0.0,non_cyberbullying
"""Cantik bajunya keren warnanya bikin pangling""",0.0,non_cyberbullying
"""Sudah dongggg dan sudah di liked juga.. congratulations""",0.0,non_cyberbullying
"""Udaaaahh nontonnnnn.. lagunya bajunya makeup dan hairdo nyaaa sukaakkkk""",0.0,non_cyberbullying
"""Raisa sekarang ngak monoton…. Jadi suka deh…. Sering2 kek gini….""",0.0,non_cyberbullying
"""udah dong. Lagi ngunyah aja cute banget""",0.0,non_cyberbullying
"""Penyihir secantik ini gue rela dikutuk jadi tokek laut""",0.0,non_cyberbullying
"""Ya ampun kak makan apa sih kok bisa cantik banget""",0.0,non_cyberbullying
"""Ya allah kek anak yg msh batita klo lg ngambek manyunnya begitu, gemes hahaha""",0.0,non_cyberbullying
"""Aku udah. Dan sumpah bagus banget. Serasa liat cerita disney gitu""",0.0,non_cyberbullying
"""lu lebih gak sopan, mukak lu kayak babi!""",0.0,non_cyberbullying
"""ya Allah kenapa begitu sempurna sih ciptaanmu yg satu in""",0.0,non_cyberbullying
"""Ragu aja cantiknya udh kek gini, gmn kl yakin yak, cantiknya kek apa, heran""",0.0,non_cyberbullying
"""Bukan keliatan ragu, tapi keliatan cantik""",0.0,non_cyberbullying
"""Warna yang paling bikin Raisa makin shinning itu merah, hitam, putih, pink and emerald""",0.0,non_cyberbullying
"""Raisa pake baju merah sumpahh cantik bgttt""",0.0,non_cyberbullying
"""Liriknya pendek tp susah di hafal pas awal awal, begitu di puter beberapa kali eh kok candu banget""",0.0,non_cyberbullying
"""Demi apa, Kak Yaya gk pernah ngeRAGUin para pendengar lagu2 nya""",0.0,non_cyberbullying
"""Ka yaya kalo ragu tetep secantik itu yah :"")""",0.0,non_cyberbullying
"""Ragu aja cantik kan kak, apalagi kalau serius""",0.0,non_cyberbullying
"""Ngga alay. Ngga muluk muluk. Natural. Sukaaaa",0.0,non_cyberbullying
"""seru bgt gemoy, tim berkebun plus tim alam bgt niiii""",0.0,non_cyberbullying
"""nikmatnya bisa menghirup oksigen dengan bebas ya :)""",0.0,non_cyberbullying
"""Slide kedua mukanya mau gaya apa aja tetep cantikk""",0.0,non_cyberbullying
"""mba isyana foto gelap2an gini aja aesthetic bgt ya""",0.0,non_cyberbullying
"""mba isyana udah cantik suaranya bagus kompeten pula, ah sukaaaa""",0.0,non_cyberbullying
"""Ga Taulah aku juga suka banget sama gayanya isyan""",0.0,non_cyberbullying
"""Kangen nonton konser isyan secara lgsg, meskipun msh bisa virtual, Cuma experience-nya lebih dapat aja gitu""",0.0,non_cyberbullying
"""Congrats ka @isyanasarasvati, terus berkarya, makin sukses… dan terus mnjd inpirasi kita semua…""",0.0,non_cyberbullying
"""Congrats kak, kamu memang pantes mendapatkannya""",0.0,non_cyberbullying
"""Saya berharap kak @isyanasarasvati panjang umur. Sehingga bisa jadi inspirasi untuk musisi seluruh Indonesia. Saya suka musik indonesia dengan adanya kak Isyana""",0.0,non_cyberbullying
"""Udah cantik, rada gesrek tapi ya ini banyak kelebihannya, semangat tetap produktif""",0.0,non_cyberbullying
"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""",,Unknown class
"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",0.0,non_cyberbullying
"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""",0.0,non_cyberbullying
"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""",0.0,non_cyberbullying
"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""",0.0,non_cyberbullying
"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""",0.0,non_cyberbullying
"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""",0.0,non_cyberbullying
"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang…""",0.0,non_cyberbullying
"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri… biar musik Indonesia lebih berwarna""",0.0,non_cyberbullying
"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""",0.0,non_cyberbullying
"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",0.0,non_cyberbullying
"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""",0.0,non_cyberbullying
"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""",0.0,non_cyberbullying
"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",0.0,non_cyberbullying
"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""",0.0,non_cyberbullying
"""definisi minat ketemu bakat ketemu kerja keras""",0.0,non_cyberbullying
"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""",0.0,non_cyberbullying
"""MashaAllah… udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""",0.0,non_cyberbullying
"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""",0.0,non_cyberbullying
"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""",0.0,non_cyberbullying
"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""",0.0,non_cyberbullying
"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""",0.0,non_cyberbullying
"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""",0.0,non_cyberbullying
"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""",0.0,non_cyberbullying
"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",0.0,non_cyberbullying
"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""",0.0,non_cyberbullying
